latitude,longitude,cluster
37.77562,-122.40578,0
37.78184,-122.40087,0
37.78378,-122.40335,0
37.78768,-122.40666,0
37.7902,-122.40677,0
37.79343,-122.40774,0
37.79578,-122.4085,0
37.79568,-122.40915,0
37.79568,-122.40918,0
37.7957,-122.40923,0
37.79561,-122.40987,0
37.79706,-122.41193,0
37.79824,-122.40733,0
37.79926,-122.40874,0
37.80412,-122.41571,0
37.80671,-122.41994,0
37.80761,-122.41902,0
37.80716,-122.41895,0
37.80658,-122.4064,0
37.80627,-122.40468,0
37.80627,-122.40468,0
37.80599,-122.40434,0
37.80385,-122.40165,0
37.7991,-122.39745,0
37.79504,-122.3938,0
37.79487,-122.3934,0
37.79411,-122.39263,0
37.79117,-122.39008,0
37.79179,-122.39335,0
37.7921,-122.39377,0
37.79112,-122.40452,0
37.79112,-122.40452,0
37.79264,-122.40546,0
37.79197,-122.40711,0
37.79153,-122.4074,0
37.79147,-122.40749,0
37.79146,-122.40752,0
37.79156,-122.40743,0
37.79152,-122.40748,0
37.79153,-122.40752,0
37.79164,-122.40768,0
37.79169,-122.40769,0
37.7915,-122.40759,0
37.7914,-122.40759,0
37.79169,-122.4074,0
37.79164,-122.40743,0
37.79164,-122.40746,0
37.79158,-122.4074,0
37.79163,-122.40735,0
37.7916,-122.4074,0
37.79155,-122.4074,0
37.79157,-122.40743,0
37.79153,-122.40743,0
37.79151,-122.40748,0
37.79157,-122.40745,0
37.79158,-122.4074,0
37.7916,-122.40737,0
37.79157,-122.40738,0
37.79159,-122.40739,0
37.7916,-122.40732,0
37.79157,-122.40739,0
37.79162,-122.40741,0
37.79142,-122.40748,0
37.79154,-122.40743,0
37.79154,-122.40741,0
37.79157,-122.40738,0
37.79165,-122.40738,0
37.79165,-122.40739,0
37.79154,-122.40735,0
37.7916,-122.40739,0
37.79154,-122.40741,0
37.79163,-122.40731,0
37.79165,-122.40737,0
37.79162,-122.40739,0
37.79159,-122.40739,0
37.79159,-122.40739,0
37.7916,-122.40741,0
37.79145,-122.40737,0
37.79145,-122.40739,0
37.79155,-122.40734,0
37.79154,-122.40734,0
37.79152,-122.40735,0
37.79149,-122.40738,0
37.79151,-122.40736,0
37.7915,-122.40731,0
37.79167,-122.40735,0
37.79171,-122.40737,0
37.79144,-122.40742,0
37.79163,-122.40744,0
37.79143,-122.40722,0
37.79139,-122.40722,0
37.79145,-122.40735,0
37.79144,-122.40732,0
37.79154,-122.40738,0
37.7914,-122.40732,0
37.7914,-122.40732,0
37.79143,-122.40737,0
37.79143,-122.40739,0
37.7915,-122.40743,0
37.79146,-122.40742,0
37.79146,-122.40735,0
37.79146,-122.4074,0
37.7915,-122.40738,0
37.79029,-122.40765,0
37.78995,-122.40874,0
37.78939,-122.40921,0
37.78973,-122.40973,0
37.78936,-122.40956,0
37.78936,-122.40957,0
37.78958,-122.40974,0
37.78671,-122.40823,0
37.78636,-122.40857,0
37.78698,-122.40982,0
37.78698,-122.40982,0
37.78908,-122.41017,0
37.79166,-122.4108,0
37.79265,-122.4141,0
37.79483,-122.41474,0
37.7987,-122.41574,0
37.79998,-122.41271,0
37.79972,-122.4091,0
37.79972,-122.40911,0
37.79848,-122.40754,0
37.79671,-122.40515,0
37.79532,-122.4045,0
37.79465,-122.40417,0
37.79465,-122.40417,0
37.79304,-122.40367,0
37.79214,-122.40373,0
37.78729,-122.40305,0
37.78636,-122.40206,0
37.78368,-122.39884,0
37.78162,-122.39622,0
37.78044,-122.39468,0
37.7773,-122.3927,0
37.77597,-122.3941,0
37.77587,-122.39422,0
37.77528,-122.39512,0
37.76688,-122.39491,0
37.75339,-122.39135,0
37.74118,-122.39868,0
37.728,-122.40245,0
37.715,-122.39779,0
37.70172,-122.39331,0
37.68818,-122.39024,0
37.67456,-122.38928,0
37.66355,-122.39913,0
37.6518,-122.40673,0
37.63807,-122.40451,0
37.6336,-122.40248,0
37.62035,-122.39945,0
37.61598,-122.39082,0
37.61503,-122.3902,0
37.61501,-122.39013,0
37.61486,-122.39009,0
37.61485,-122.39011,0
37.61485,-122.3901,0
37.61486,-122.39011,0
37.61485,-122.39012,0
37.6148,-122.3901,0
37.6148,-122.3901,0
37.61469,-122.39028,0
37.6149,-122.39368,0
37.61769,-122.38603,0
37.615,-122.38675,0
37.61638,-122.38616,0
37.61635,-122.38626,0
37.61636,-122.38625,0
37.61637,-122.38626,0
37.6164,-122.38624,0
37.61639,-122.38626,0
37.61636,-122.38629,0
37.61633,-122.38632,0
37.61631,-122.38633,0
37.6163,-122.38635,0
37.61631,-122.38638,0
37.61635,-122.38633,0
37.61636,-122.38632,0
37.61635,-122.38632,0
37.61639,-122.38628,0
37.61643,-122.38621,0
37.61642,-122.38624,0
37.61637,-122.38627,0
37.61628,-122.38636,0
37.61563,-122.38757,0
37.61508,-122.39031,0
37.61605,-122.38817,0
37.61556,-122.38793,0
37.61469,-122.39152,0
37.61804,-122.38647,0
37.61811,-122.3864,0
37.61816,-122.38634,0
37.6177,-122.38529,0
37.6215,-122.40056,0
37.68454,-122.38972,0
37.69804,-122.39276,0
37.71127,-122.3957,0
37.73751,-122.40208,0
37.74899,-122.39279,0
37.77429,-122.40064,0
37.77151,-122.40577,0
37.77346,-122.40829,0
37.77346,-122.40829,0
37.77796,-122.41398,0
37.78215,-122.41576,0
37.78438,-122.41625,0
37.78569,-122.41684,0
37.78659,-122.41648,0
37.79009,-122.41725,0
37.79197,-122.41757,0
37.79932,-122.40321,0
37.79253,-122.4138,0
37.792,-122.41079,0
37.7921,-122.41079,0
37.79187,-122.41067,0
37.79189,-122.41073,0
37.79198,-122.41077,0
37.79213,-122.41077,0
37.79229,-122.41081,0
37.79238,-122.411,0
37.79218,-122.41084,0
37.79213,-122.41079,0
37.79204,-122.41067,0
37.79208,-122.41068,0
37.79201,-122.41065,0
37.79187,-122.41058,0
37.7915,-122.41048,0
37.79147,-122.41057,0
37.79151,-122.41056,0
37.79182,-122.41067,0
37.79187,-122.41069,0
37.79154,-122.41065,0
37.79157,-122.41066,0
37.79162,-122.41061,0
37.79166,-122.41155,0
37.78798,-122.41143,0
37.78606,-122.411,0
