latitude,longitude,cluster
37.75918,-122.43496,2
37.76428,-122.43301,2
37.76713,-122.42939,2
37.76732,-122.42912,2
37.76457,-122.42669,2
37.76485,-122.42285,2
37.76343,-122.41982,2
37.76691,-122.41995,2
37.76839,-122.41792,2
37.77375,-122.41644,2
37.77327,-122.41663,2
37.77316,-122.41654,2
37.77324,-122.41661,2
37.7733,-122.41647,2
37.77257,-122.41322,2
37.77377,-122.41191,2
37.77683,-122.40783,2
37.78184,-122.40131,2
37.78369,-122.39907,2
37.78651,-122.4021,2
37.78651,-122.4021,2
37.79085,-122.40434,2
37.79622,-122.4046,2
37.79715,-122.40554,2
37.79718,-122.40562,2
37.79823,-122.4072,2
37.79868,-122.40864,2
37.79837,-122.41141,2
37.79623,-122.41368,2
37.79569,-122.41674,2
37.8,-122.41919,2
37.8036,-122.42211,2
37.80417,-122.42352,2
37.80418,-122.42348,2
37.80645,-122.42174,2
37.80785,-122.41748,2
37.80644,-122.41886,2
37.80372,-122.41522,2
37.80326,-122.41458,2
37.80123,-122.41168,2
37.79981,-122.40955,2
37.79998,-122.40961,2
37.79818,-122.40877,2
37.79573,-122.42372,2
37.79894,-122.42574,2
37.80086,-122.42614,2
37.80166,-122.42993,2
37.80148,-122.43063,2
37.80143,-122.43086,2
37.80069,-122.43124,2
37.80104,-122.42649,2
37.80214,-122.42462,2
37.8038,-122.42504,2
37.80467,-122.42081,2
37.80515,-122.41706,2
37.80205,-122.4145,2
37.80211,-122.4111,2
37.80254,-122.40814,2
37.80436,-122.41002,2
37.80691,-122.41058,2
37.80645,-122.41564,2
37.80705,-122.41767,2
37.80802,-122.4178,2
37.80755,-122.4191,2
37.8061,-122.41862,2
37.80238,-122.41323,2
37.79998,-122.40972,2
37.79939,-122.41044,2
37.79668,-122.41015,2
37.79415,-122.40955,2
37.79121,-122.41078,2
37.78927,-122.41057,2
37.78759,-122.40829,2
37.7877,-122.40798,2
37.78766,-122.40781,2
37.78764,-122.40779,2
37.7876,-122.40776,2
37.78761,-122.40778,2
37.78758,-122.40816,2
37.78759,-122.40817,2
37.78735,-122.40799,2
37.78702,-122.41082,2
37.78706,-122.41465,2
37.78833,-122.4085,2
37.78937,-122.40545,2
37.79142,-122.40405,2
37.79213,-122.40454,2
37.79225,-122.40255,2
37.79447,-122.39977,2
37.79344,-122.40187,2
37.79658,-122.40531,2
37.79758,-122.40639,2
37.79899,-122.4085,2
37.80037,-122.40751,2
37.79964,-122.40934,2
37.79772,-122.40871,2
37.79586,-122.42277,2
37.80066,-122.42613,2
37.80077,-122.42614,2
37.79997,-122.43546,2
37.79883,-122.44477,2
37.79783,-122.44931,2
37.79833,-122.45629,2
37.79837,-122.46152,2
37.79734,-122.46187,2
37.79736,-122.46182,2
37.79734,-122.46185,2
37.79747,-122.46174,2
37.7988,-122.46121,2
37.79821,-122.45608,2
37.79743,-122.44998,2
37.79878,-122.44393,2
37.79951,-122.43828,2
37.79762,-122.43563,2
37.79744,-122.43262,2
37.79713,-122.42744,2
37.79741,-122.42567,2
37.79654,-122.42493,2
37.79664,-122.42481,2
37.79659,-122.42481,2
37.79661,-122.4248,2
37.79668,-122.42397,2
37.79674,-122.4239,2
37.80218,-122.4246,2
37.80352,-122.41506,2
37.80376,-122.41505,2
37.80456,-122.41411,2
37.80457,-122.4141,2
37.80457,-122.41406,2
37.80259,-122.413,2
37.80036,-122.41086,2
37.79732,-122.41124,2
37.7958,-122.42315,2
37.79299,-122.42292,2
37.78737,-122.42179,2
37.78081,-122.42049,2
37.7776,-122.4199,2
37.77377,-122.4211,2
37.77103,-122.42455,2
37.76751,-122.42909,2
37.76276,-122.43525,2
37.76205,-122.44294,2
37.76101,-122.44658,2
37.75815,-122.44961,2
37.75739,-122.45188,2
37.75738,-122.45188,2
37.75739,-122.45191,2
37.7574,-122.45155,2
37.758,-122.4497,2
37.75893,-122.44845,2
37.75877,-122.44607,2
37.7614,-122.44384,2
37.76068,-122.44432,2
37.7613,-122.44402,2
37.76131,-122.44403,2
37.76133,-122.44403,2
37.76104,-122.44223,2
37.76081,-122.43626,2
37.76149,-122.43505,2
37.76224,-122.43509,2
37.76294,-122.43465,2
37.76437,-122.42645,2
37.75837,-122.42588,2
37.75556,-122.42558,2
37.75529,-122.42125,2
37.75539,-122.41958,2
37.75543,-122.41902,2
37.75853,-122.41904,2
37.76173,-122.41944,2
37.7645,-122.42187,2
37.76715,-122.42213,2
37.77334,-122.42161,2
37.77939,-122.42176,2
37.78471,-122.42141,2
37.78585,-122.41823,2
37.78919,-122.41668,2
37.7902,-122.40852,2
37.79071,-122.40418,2
37.78986,-122.40383,2
37.79061,-122.40486,2
37.79058,-122.40477,2
37.79061,-122.40479,2
37.79064,-122.40479,2
37.79075,-122.40479,2
37.79074,-122.40479,2
37.79084,-122.40435,2
37.79166,-122.39981,2
37.79,-122.39916,2
37.78581,-122.39362,2
37.78174,-122.39849,2
37.77144,-122.40633,2
37.75808,-122.40497,2
37.74971,-122.40534,2
37.75159,-122.40644,2
37.75152,-122.40605,2
37.75152,-122.40604,2
37.75152,-122.40605,2
37.75415,-122.40652,2
37.75613,-122.40773,2
37.75598,-122.4103,2
37.75572,-122.41479,2
37.75553,-122.41869,2
37.759,-122.42127,2
37.76023,-122.42141,2
37.76345,-122.42169,2
37.7697,-122.42234,2
37.76981,-122.42411,2
37.77155,-122.42741,2
37.77179,-122.43207,2
37.77413,-122.43254,2
37.77554,-122.43281,2
37.77588,-122.4329,2
37.77588,-122.43289,2
37.77588,-122.43288,2
37.77711,-122.43144,2
37.77876,-122.43174,2
37.78337,-122.43269,2
37.78352,-122.43246,2
37.78452,-122.43034,2
37.78525,-122.42492,2
37.78822,-122.42367,2
37.78929,-122.41585,2
37.79029,-122.40879,2
37.79165,-122.4074,2
37.79202,-122.40764,2
37.79238,-122.40703,2
37.79337,-122.40494,2
37.79804,-122.40733,2
37.79821,-122.40733,2
37.79924,-122.40894,2
37.80268,-122.41343,2
37.80612,-122.41726,2
37.80711,-122.41565,2
37.80801,-122.41727,2
37.80674,-122.4195,2
37.80392,-122.41552,2
37.80126,-122.41159,2
37.79976,-122.40927,2
37.79916,-122.40891,2
37.79731,-122.40611,2
37.79784,-122.40691,2
37.79689,-122.40524,2
37.79476,-122.40098,2
37.7933,-122.39901,2
37.79119,-122.39659,2
37.79085,-122.39647,2
37.79,-122.39926,2
37.787,-122.40151,2
37.78756,-122.40782,2
37.78704,-122.41127,2
37.78606,-122.41882,2
37.78654,-122.41977,2
37.78692,-122.41945,2
37.78693,-122.41924,2
37.7871,-122.41847,2
37.78799,-122.41129,2
37.78686,-122.40647,2
37.78299,-122.40303,2
37.78259,-122.4035,2
37.78231,-122.40419,2
37.78394,-122.40486,2
37.78612,-122.40221,2
37.78758,-122.39926,2
37.7851,-122.39993,2
37.78683,-122.40259,2
37.7893,-122.40204,2
37.7906,-122.40526,2
37.78912,-122.40952,2
37.78927,-122.40931,2
37.78656,-122.41595,2
37.78644,-122.41627,2
37.78693,-122.4182,2
37.78923,-122.41656,2
37.79023,-122.40863,2
37.79076,-122.40406,2
37.79665,-122.40514,2
37.79689,-122.40526,2
37.79858,-122.4077,2
37.79862,-122.40844,2
37.79861,-122.40841,2
37.79861,-122.40844,2
37.7986,-122.40846,2
37.79868,-122.40831,2
37.79866,-122.40836,2
37.79865,-122.40838,2
37.79808,-122.40701,2
37.79771,-122.40704,2
37.79836,-122.40243,2
37.79726,-122.4008,2
37.79275,-122.40059,2
37.79007,-122.39725,2
37.78674,-122.40032,2
37.78461,-122.40406,2
37.78383,-122.40491,2
37.78155,-122.40812,2
37.78227,-122.40994,2
37.78251,-122.4166,2
37.78202,-122.42055,2
37.78756,-122.42349,2
37.79084,-122.42416,2
37.7942,-122.42481,2
37.79613,-122.42516,2
37.79608,-122.42847,2
37.80049,-122.42943,2
37.80017,-122.43377,2
37.79929,-122.44094,2
37.80042,-122.44305,2
37.80041,-122.44305,2
37.80041,-122.44305,2
37.80024,-122.44296,2
37.80015,-122.44294,2
37.80153,-122.43969,2
37.80221,-122.43842,2
37.80218,-122.4384,2
37.80217,-122.43839,2
37.8023,-122.4383,2
37.7996,-122.43811,2
37.79888,-122.44387,2
37.79892,-122.44485,2
37.79765,-122.45101,2
37.794,-122.4486,2
37.7885,-122.44717,2
37.7856,-122.44745,2
37.78322,-122.4535,2
37.78113,-122.4531,2
37.78109,-122.45308,2
37.78108,-122.45306,2
37.7811,-122.45308,2
37.78133,-122.45307,2
37.78224,-122.44773,2
37.78278,-122.44297,2
37.7832,-122.43966,2
37.78446,-122.43286,2
37.78556,-122.42991,2
37.78615,-122.42512,2
37.78707,-122.41832,2
37.78885,-122.41853,2
37.78981,-122.41048,2
37.78723,-122.41133,2
37.78587,-122.41311,2
37.78623,-122.40978,2
37.7832,-122.40911,2
37.78079,-122.41229,2
37.77895,-122.41464,2
37.77884,-122.41506,2
37.77556,-122.41296,2
37.77556,-122.41313,2
37.77555,-122.41313,2
37.77555,-122.41313,2
37.77554,-122.41315,2
37.77553,-122.41313,2
37.77554,-122.41313,2
37.77555,-122.41313,2
37.77557,-122.41314,2
37.77507,-122.41317,2
37.77451,-122.41074,2
37.77786,-122.40917,2
37.78158,-122.41386,2
37.78652,-122.41508,2
37.78577,-122.41967,2
37.78531,-122.41801,2
37.78521,-122.41767,2
37.78523,-122.41771,2
37.78526,-122.41771,2
37.78519,-122.41768,2
37.7852,-122.41762,2
37.7852,-122.4176,2
37.78523,-122.41764,2
37.78522,-122.41757,2
37.78521,-122.41754,2
37.78512,-122.41751,2
37.78519,-122.41757,2
37.78519,-122.41757,2
37.78515,-122.41748,2
37.78506,-122.41748,2
37.78517,-122.41747,2
37.78853,-122.41817,2
37.79249,-122.41902,2
37.79338,-122.41366,2
37.79334,-122.4135,2
37.79333,-122.4135,2
37.79263,-122.41271,2
37.79113,-122.41697,2
37.79104,-122.41711,2
37.79104,-122.41715,2
37.79072,-122.41741,2
37.78923,-122.41698,2
37.78623,-122.41635,2
37.78612,-122.41838,2
37.78611,-122.41837,2
37.78532,-122.41971,2
37.78547,-122.41789,2
37.78548,-122.4179,2
37.78542,-122.41783,2
37.78535,-122.41782,2
37.78544,-122.41785,2
37.78547,-122.41789,2
37.78551,-122.41796,2
37.78637,-122.41656,2
37.78523,-122.41625,2
37.78497,-122.41799,2
37.78718,-122.41681,2
37.78694,-122.41319,2
37.7848,-122.41266,2
37.78387,-122.41248,2
37.78275,-122.41398,2
37.78307,-122.41747,2
37.78685,-122.41821,2
37.78784,-122.41997,2
37.78757,-122.42333,2
37.7863,-122.42478,2
37.78137,-122.42541,2
37.78027,-122.43403,2
37.77875,-122.4403,2
37.77862,-122.44035,2
37.77855,-122.43877,2
37.77854,-122.43877,2
37.77939,-122.43318,2
37.78039,-122.42543,2
37.77703,-122.42318,2
37.77286,-122.42188,2
37.76854,-122.42025,2
37.76853,-122.4203,2
37.76855,-122.42022,2
37.76859,-122.42032,2
37.76862,-122.42034,2
37.76863,-122.42011,2
37.76889,-122.41853,2
37.76751,-122.40554,2
37.75422,-122.4031,2
37.74951,-122.40235,2
37.75035,-122.39339,2
37.75153,-122.39525,2
37.75158,-122.39522,2
37.75162,-122.39529,2
37.7515,-122.39536,2
37.75136,-122.39446,2
37.75153,-122.39359,2
37.75182,-122.39366,2
37.75191,-122.39395,2
37.7519,-122.39395,2
37.7519,-122.39395,2
37.75188,-122.39396,2
37.75189,-122.39393,2
37.7519,-122.39391,2
37.75187,-122.39389,2
37.75188,-122.39389,2
37.75133,-122.39509,2
37.75133,-122.39512,2
37.75143,-122.39517,2
37.7514,-122.39531,2
37.75139,-122.39531,2
37.75147,-122.39527,2
37.75148,-122.39528,2
37.75144,-122.39522,2
37.75162,-122.39526,2
37.75153,-122.39528,2
37.75125,-122.3953,2
37.74969,-122.39776,2
37.74946,-122.40192,2
37.74841,-122.41001,2
37.74832,-122.41241,2
37.7485,-122.41787,2
37.74818,-122.41997,2
37.74715,-122.42301,2
37.74755,-122.42704,2
37.75043,-122.42732,2
37.75171,-122.42855,2
37.75164,-122.42998,2
37.75213,-122.43418,2
37.75599,-122.43454,2
37.75945,-122.43484,2
37.76198,-122.4351,2
37.76388,-122.43352,2
37.76687,-122.42969,2
37.7671,-122.42944,2
37.76963,-122.42623,2
37.77178,-122.42362,2
37.7729,-122.42215,2
37.77511,-122.42094,2
37.77631,-122.42043,2
37.77708,-122.41943,2
37.78192,-122.42054,2
37.78523,-122.42119,2
37.78608,-122.41996,2
37.78782,-122.41854,2
37.78956,-122.4188,2
37.79116,-122.41641,2
37.7916,-122.41443,2
37.79157,-122.41431,2
37.7909,-122.41069,2
37.79013,-122.40855,2
37.79052,-122.40593,2
37.79058,-122.40593,2
37.79055,-122.40593,2
37.79075,-122.40595,2
37.78938,-122.40773,2
37.78874,-122.40854,2
37.78714,-122.4089,2
37.78702,-122.41055,2
37.78674,-122.41297,2
37.78606,-122.41014,2
37.78572,-122.40788,2
37.78564,-122.40626,2
37.78463,-122.40466,2
37.78729,-122.4009,2
37.78915,-122.39872,2
37.79058,-122.39661,2
37.79057,-122.3966,2
37.79213,-122.39569,2
37.79311,-122.39666,2
37.79457,-122.39634,2
37.79419,-122.39865,2
37.79279,-122.40198,2
37.79232,-122.40405,2
37.79245,-122.40581,2
37.79195,-122.40967,2
37.79185,-122.40961,2
37.79253,-122.40558,2
37.79247,-122.40316,2
37.79324,-122.40083,2
37.79541,-122.39732,2
37.79654,-122.39576,2
37.79695,-122.39534,2
37.79696,-122.39534,2
37.8002,-122.3983,2
37.80618,-122.41202,2
37.80624,-122.41675,2
37.80533,-122.41754,2
37.80397,-122.41669,2
37.80395,-122.41668,2
37.80402,-122.41666,2
37.80394,-122.41673,2
37.80394,-122.41674,2
37.80394,-122.41673,2
37.80395,-122.41674,2
37.80393,-122.41671,2
37.80394,-122.41669,2
37.80391,-122.41673,2
37.80206,-122.41629,2
37.79899,-122.4158,2
37.79688,-122.41696,2
37.79847,-122.41758,2
37.79696,-122.42182,2
37.79562,-122.42353,2
37.79479,-122.42363,2
37.79465,-122.42516,2
37.79469,-122.42513,2
37.7946,-122.42507,2
37.79477,-122.42353,2
37.7935,-122.41963,2
37.79093,-122.41821,2
37.79139,-122.41418,2
37.79179,-122.41128,2
37.79193,-122.41039,2
37.79195,-122.41005,2
37.79208,-122.40831,2
37.79254,-122.40508,2
37.79249,-122.40427,2
37.79248,-122.40427,2
37.79242,-122.4042,2
37.79359,-122.40525,2
37.79442,-122.40545,2
37.79504,-122.4055,2
37.79381,-122.40348,2
37.78928,-122.402,2
37.78778,-122.40484,2
37.78769,-122.40658,2
37.78757,-122.4075,2
37.78757,-122.4075,2
37.7881,-122.41179,2
37.79176,-122.41153,2
37.79195,-122.41061,2
37.79195,-122.41078,2
37.79193,-122.41079,2
37.79206,-122.41087,2
37.79192,-122.41063,2
37.79198,-122.41079,2
37.79197,-122.41085,2
37.79197,-122.41095,2
37.79192,-122.41089,2
37.79197,-122.41094,2
37.79202,-122.41099,2
37.79192,-122.41092,2
37.79198,-122.41092,2
37.79214,-122.41101,2
37.79217,-122.41104,2
37.79206,-122.411,2
37.79207,-122.41101,2
37.79204,-122.41096,2
37.79228,-122.41095,2
37.79219,-122.41097,2
37.79194,-122.41104,2
37.79033,-122.41536,2
37.78983,-122.41719,2
37.78601,-122.4163,2
37.78473,-122.4159,2
37.77834,-122.41427,2
37.77646,-122.41178,2
37.77512,-122.41023,2
37.77137,-122.40546,2
37.77412,-122.40184,2
37.76738,-122.39588,2
37.75399,-122.39178,2
37.74161,-122.39814,2
37.71186,-122.39589,2
37.70101,-122.39342,2
37.67463,-122.38951,2
37.63765,-122.40485,2
37.62436,-122.40163,2
37.61507,-122.39012,2
37.6162,-122.38615,5
37.61487,-122.39009,5
37.61602,-122.39084,5
37.62128,-122.39962,5
37.65285,-122.40687,5
37.67582,-122.3888,5
37.68906,-122.39056,5
37.70268,-122.39359,5
37.71566,-122.39828,5
37.72888,-122.40285,5
37.74206,-122.39784,5
37.7547,-122.39183,5
37.76768,-122.39593,5
37.77736,-122.39248,5
37.78461,-122.39965,5
37.78688,-122.40256,5
37.78718,-122.40371,5
37.78734,-122.40663,5
37.78726,-122.40908,5
37.78708,-122.41195,5
37.78715,-122.41195,5
37.7866,-122.41293,5
37.7875,-122.41474,5
37.79115,-122.41559,5
37.79158,-122.41262,5
37.7903,-122.41393,5
37.78989,-122.41772,5
37.78896,-122.42515,5
37.78735,-122.42502,5
37.78211,-122.42407,5
37.7806,-122.42382,5
37.7794,-122.42354,5
37.77897,-122.42341,5
37.77852,-122.42335,5
37.77804,-122.42326,5
37.777,-122.42319,5
37.77699,-122.4232,5
37.777,-122.42319,5
37.77421,-122.42108,5
37.77437,-122.42022,5
37.77532,-122.41911,5
37.77696,-122.41679,5
37.78025,-122.41275,5
37.78182,-122.41063,5
37.78218,-122.40998,5
37.78119,-122.41161,5
37.77963,-122.41359,5
37.77815,-122.4158,5
37.7774,-122.41891,5
37.77715,-122.42057,5
37.77679,-122.42275,5
37.77669,-122.4243,5
37.77669,-122.42444,5
37.77728,-122.42639,5
37.77775,-122.42646,5
37.77774,-122.42646,5
37.77899,-122.42674,5
37.77988,-122.42227,5
37.78038,-122.41793,5
37.78161,-122.41574,5
37.7802,-122.41614,5
37.78394,-122.41759,5
37.78574,-122.41358,5
37.78568,-122.41021,5
37.78487,-122.41115,5
37.78568,-122.41159,5
37.79053,-122.41217,5
37.79197,-122.41081,5
37.79177,-122.41087,5
37.79196,-122.41087,5
37.79216,-122.4108,5
37.79202,-122.41073,5
37.792,-122.41087,5
37.79197,-122.41083,5
37.79208,-122.4108,5
37.79211,-122.41081,5
37.79219,-122.41096,5
37.79216,-122.41089,5
37.79214,-122.41087,5
37.79253,-122.41288,5
37.79066,-122.41399,5
37.7877,-122.4134,5
37.79819,-122.40492,5
37.78451,-122.41575,5
37.78432,-122.41778,5
37.78394,-122.42064,5
37.78395,-122.42101,5
37.78662,-122.42153,5
37.78671,-122.42153,5
37.78741,-122.42172,5
37.78874,-122.41693,5
37.78712,-122.4166,5
37.78584,-122.41618,5
37.78229,-122.41566,5
37.77765,-122.41337,5
37.77293,-122.40748,5
37.77139,-122.4053,5
37.77256,-122.39867,5
37.76008,-122.39249,5
37.74663,-122.39396,5
37.73588,-122.40429,5
37.72904,-122.40326,5
37.68949,-122.39082,5
37.63951,-122.40581,5
37.63415,-122.41785,5
37.63481,-122.41991,5
37.63749,-122.42028,5
37.63981,-122.42196,5
37.6398,-122.42195,5
37.6398,-122.42197,5
37.63981,-122.422,5
37.6398,-122.42199,5
37.63982,-122.42198,5
37.63963,-122.42099,5
37.63964,-122.42098,5
37.63963,-122.42098,5
37.63734,-122.42179,5
37.63302,-122.41938,5
37.62489,-122.40156,5
37.60087,-122.38352,5
37.60557,-122.39612,5
37.61066,-122.40155,5
37.61065,-122.40155,5
37.61065,-122.40155,5
37.61065,-122.40155,5
37.61065,-122.40155,5
37.61065,-122.40156,5
37.61067,-122.40155,5
37.61143,-122.40236,5
37.61203,-122.40294,5
37.61206,-122.40292,5
37.61205,-122.40295,5
37.61204,-122.40295,5
37.61208,-122.40293,5
37.61206,-122.4029,5
37.61207,-122.40291,5
37.61201,-122.40291,5
37.61202,-122.40293,5
37.61385,-122.40479,5
37.61945,-122.40996,5
37.62299,-122.41251,5
37.62453,-122.4136,5
37.62818,-122.416,5
37.63006,-122.41722,5
37.63357,-122.40873,5
37.62256,-122.40092,5
37.61779,-122.39862,5
37.64406,-122.40613,5
37.65752,-122.40583,5
37.68029,-122.38857,5
37.69349,-122.39152,5
37.70692,-122.39456,5
37.72019,-122.39971,5
37.73413,-122.40494,5
37.74484,-122.39505,5
37.75812,-122.39228,5
37.77057,-122.39781,5
37.77368,-122.39723,5
37.77505,-122.39545,5
37.77639,-122.39379,5
37.78121,-122.39573,5
37.78341,-122.3985,5
37.78619,-122.40198,5
37.78737,-122.40311,5
37.78867,-122.40279,5
37.78867,-122.40243,5
37.78828,-122.40171,5
37.78823,-122.40171,5
37.78828,-122.40172,5
37.78863,-122.40176,5
37.7863,-122.40217,5
37.78339,-122.40516,5
37.78382,-122.40776,5
37.78503,-122.40925,5
37.78453,-122.4107,5
37.78465,-122.41479,5
37.78463,-122.41479,5
37.78467,-122.41485,5
37.78421,-122.41733,5
37.78707,-122.41832,5
37.78944,-122.41507,5
37.79005,-122.41006,5
37.79083,-122.40444,5
37.79103,-122.40107,5
37.79163,-122.40058,5
37.79153,-122.40023,5
37.79178,-122.39883,5
37.79164,-122.39829,5
37.79265,-122.39783,5
37.79343,-122.39646,5
37.79237,-122.39788,5
37.79098,-122.40541,5
37.79153,-122.41374,5
37.79031,-122.424,5
37.79765,-122.43054,5
37.79806,-122.42747,5
37.79646,-122.43034,5
37.79338,-122.42964,5
37.79115,-122.42925,5
37.78873,-122.42878,5
37.78569,-122.42926,5
37.78562,-122.42897,5
37.78562,-122.42897,5
37.78558,-122.42897,5
37.7856,-122.42896,5
37.78557,-122.42895,5
37.78567,-122.42838,5
37.78315,-122.4277,5
37.78082,-122.43276,5
37.7812,-122.43278,5
37.78114,-122.43533,5
37.77711,-122.43665,5
37.77659,-122.44039,5
37.77595,-122.4457,5
37.77597,-122.4457,5
37.77598,-122.4457,5
37.77616,-122.44651,5
37.7779,-122.44497,5
37.7789,-122.43712,5
37.77976,-122.43001,5
37.7807,-122.4226,5
37.78097,-122.4211,5
37.7811,-122.41918,5
37.78131,-122.41739,5
37.77979,-122.41546,5
37.7785,-122.41454,5
37.7777,-122.41368,5
37.77625,-122.41203,5
37.77511,-122.41041,5
37.77155,-122.40498,5
37.77456,-122.40115,5
37.76456,-122.39323,5
37.75289,-122.39277,5
37.75125,-122.39343,5
37.75167,-122.39528,5
37.75146,-122.39533,5
37.74987,-122.39056,5
37.7522,-122.38763,5
37.75513,-122.38792,5
37.7604,-122.38852,5
37.76675,-122.38905,5
37.76667,-122.39447,5
37.76991,-122.39925,5
37.77295,-122.40309,5
37.77151,-122.40752,5
37.77063,-122.40638,5
37.77258,-122.41027,5
37.77598,-122.41452,5
37.77724,-122.41859,5
37.77748,-122.42148,5
37.78174,-122.42283,5
37.78139,-122.42571,5
37.78025,-122.43432,5
37.77926,-122.44248,5
37.7782,-122.45067,5
37.77792,-122.45304,5
37.77745,-122.46031,5
37.77733,-122.46291,5
37.77709,-122.46769,5
37.77943,-122.4706,5
37.78067,-122.47004,5
37.78067,-122.47003,5
37.78067,-122.47003,5
37.78077,-122.4686,5
37.78077,-122.46769,5
37.77707,-122.46815,5
37.77391,-122.46804,5
37.77429,-122.46809,5
37.77916,-122.46841,5
37.78099,-122.46304,5
37.78111,-122.4602,5
37.78129,-122.4566,5
37.78206,-122.45023,5
37.78322,-122.44021,5
37.78441,-122.43215,5
37.78525,-122.42536,5
37.78471,-122.42342,5
37.79121,-122.42415,5
37.79561,-122.42407,5
37.79588,-122.42172,5
37.79631,-122.41791,5
37.79771,-122.40795,5
37.79798,-122.40602,5
37.79854,-122.40142,5
37.79878,-122.39903,5
37.79912,-122.39785,5
37.79688,-122.39585,5
37.79589,-122.39498,5
37.79496,-122.39434,5
37.79364,-122.39277,5
37.79365,-122.39278,5
37.79201,-122.39231,5
37.78955,-122.39373,5
37.78708,-122.39219,5
37.78704,-122.39231,5
37.7897,-122.39049,5
37.78826,-122.39148,5
37.7866,-122.39268,5
37.78671,-122.39261,5
37.79047,-122.39337,5
37.79017,-122.39413,5
37.7862,-122.39923,5
37.78343,-122.40253,5
37.78232,-122.40401,5
37.78224,-122.40399,5
37.78222,-122.40394,5
37.77985,-122.40694,5
37.77614,-122.40567,5
37.77841,-122.41,5
37.77847,-122.41004,5
37.77853,-122.41009,5
37.78078,-122.40866,5
37.77795,-122.40488,5
37.77446,-122.40079,5
37.76419,-122.39308,5
37.7508,-122.39192,5
37.73915,-122.40034,5
37.7261,-122.40223,5
37.71322,-122.39664,5
37.70006,-122.39322,5
37.68681,-122.39023,5
37.67325,-122.39017,5
37.66282,-122.40066,5
37.65037,-122.4069,5
37.6371,-122.40463,5
37.62363,-122.40134,5
37.61425,-122.39378,5
37.61531,-122.38467,5
37.61782,-122.3865,5
37.61794,-122.38657,5
37.61769,-122.38712,5
37.61454,-122.39229,5
37.61571,-122.38785,5
37.61642,-122.38592,5
37.61642,-122.38592,5
37.61637,-122.38594,5
37.6164,-122.38593,5
37.61642,-122.3859,5
37.61641,-122.38591,5
37.61635,-122.38597,5
37.6164,-122.38591,5
37.61638,-122.38593,5
37.61642,-122.3859,5
37.61746,-122.38495,5
37.61538,-122.39164,5
37.61417,-122.39278,5
37.61481,-122.39013,5
37.61498,-122.39015,5
37.61498,-122.39015,5
37.61495,-122.39483,5
37.60745,-122.38821,5
37.59915,-122.37547,5
37.59103,-122.3632,5
37.59173,-122.36301,5
37.60021,-122.37661,5
37.60851,-122.38939,5
37.61945,-122.39924,5
37.63287,-122.40262,5
37.63319,-122.41889,5
37.62615,-122.43076,5
37.61349,-122.42519,5
37.59995,-122.42417,5
37.58993,-122.41338,5
37.57895,-122.40309,5
37.56764,-122.39396,5
37.55837,-122.38147,5
37.5468,-122.37224,5
37.53515,-122.36302,5
37.52252,-122.35584,5
37.51182,-122.34631,5
37.49917,-122.31768,5
37.49335,-122.30278,5
37.48031,-122.29948,5
37.46803,-122.2922,5
37.45542,-122.28667,5
37.44686,-122.27385,5
37.43573,-122.24389,5
37.41873,-122.21815,5
37.41186,-122.20363,5
37.40613,-122.18877,5
37.39562,-122.17834,5
37.3897,-122.16368,5
37.38054,-122.15146,5
37.36966,-122.14166,5
37.36448,-122.12598,5
37.35522,-122.11377,5
37.34699,-122.10075,5
37.33932,-122.08718,5
37.33366,-122.07206,5
37.33244,-122.05494,5
37.33414,-122.03822,5
37.3299,-122.03239,5
37.32217,-122.03236,5
37.31965,-122.03233,5
37.32179,-122.03161,5
37.32173,-122.03157,5
37.32178,-122.03159,5
37.32179,-122.03154,5
37.32171,-122.03148,5
37.32171,-122.03154,5
37.32174,-122.032,5
37.32174,-122.03203,5
37.32292,-122.03213,5
37.32995,-122.03215,5
37.33341,-122.03215,5
37.33341,-122.03215,5
37.33503,-122.0324,5
37.3342,-122.04753,5
37.33379,-122.06395,5
37.33519,-122.08025,5
37.34363,-122.09369,5
37.35221,-122.10628,5
37.36632,-122.13497,5
37.37551,-122.14677,5
37.38747,-122.15462,5
37.39222,-122.16993,5
37.40052,-122.18272,5
37.40934,-122.19504,5
37.41548,-122.21026,5
37.42168,-122.22489,5
37.43059,-122.2372,5
37.44021,-122.24896,5
37.44384,-122.2647,5
37.45097,-122.27952,5
37.4613,-122.29055,5
37.47357,-122.29689,5
37.48705,-122.29807,5
37.49636,-122.31126,5
37.50116,-122.32706,5
37.50116,-122.32706,5
37.50876,-122.34118,5
37.51849,-122.35281,5
37.53021,-122.3604,5
37.54269,-122.36727,5
37.55339,-122.37776,5
37.56453,-122.38717,5
37.57132,-122.39729,5
37.58303,-122.40512,5
37.59319,-122.41624,5
37.60355,-122.42722,5
37.61691,-122.42404,5
37.62979,-122.42574,5
37.63362,-122.40976,5
37.62542,-122.40198,5
37.61382,-122.39626,5
37.61549,-122.38758,5
37.61651,-122.38638,5
37.61651,-122.38638,5
37.61652,-122.38639,5
37.61644,-122.38635,5
37.61655,-122.38642,5
37.61651,-122.3864,5
37.6164,-122.38632,5
37.61644,-122.38634,5
37.61625,-122.38612,5
37.61624,-122.3861,5
37.61626,-122.38611,5
37.61613,-122.38824,5
37.61434,-122.39531,5
37.62691,-122.40182,5
37.64,-122.40551,5
37.6535,-122.40698,5
37.66492,-122.39746,5
37.67627,-122.38859,5
37.68989,-122.3907,5
37.7031,-122.39364,5
